id,carat,cut,color,clarity,depth,table,x,y,z,price
23751,0.25,Ideal,H,SI1,62.8,54.0,4.05,4.07,2.55,357
16944,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,8321
890,1.69,Ideal,H,I1,62.0,56.0,7.66,7.61,4.73,6757
18848,1.01,Premium,D,SI2,61.0,62.0,6.43,6.39,3.91,4939
22709,0.86,Ideal,E,SI2,60.0,56.0,6.22,6.24,3.74,3478
9332,0.97,Good,J,VS2,60.0,56.0,6.4,6.46,3.86,3717
9723,1.03,Premium,H,SI1,,61.0,6.64,6.6,3.88,4406
11376,0.7,Ideal,F,SI1,61.9,57.0,5.66,5.75,3.53,2230
26098,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,447
23748,1.93,Premium,H,VS1,60.5,60.0,8.06,7.98,4.85,17096
5280,0.46,Fair,F,SI1,64.9,58.0,4.81,4.77,3.11,1003
22283,0.73,Ideal,I,VVS1,61.9,55.0,5.78,5.82,3.59,2575
21299,0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74,463
13561,0.7,Good,F,VS2,62.6,61.0,5.56,5.62,3.5,2591
8154,0.62,Ideal,F,SI1,62.7,54.0,5.47,5.53,3.45,1637
9015,0.51,Ideal,G,VVS1,60.8,56.0,5.21,5.22,3.17,1839
3643,0.71,Very Good,E,SI1,61.7,61.0,5.74,5.76,3.55,2606
1253,1.21,Premium,H,SI1,59.8,58.0,6.95,6.9,4.14,6573
9997,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,15751
5913,1.03,Premium,F,VVS1,59.7,60.0,6.63,6.57,3.94,10546
26232,0.52,Very Good,H,VS2,63.5,58.0,5.08,5.09,3.23,1389
8685,0.4,Very Good,I,VVS1,63.5,57.0,4.68,4.65,2.96,1080
14014,0.71,Ideal,E,VS1,60.4,57.0,5.75,5.81,3.49,3464
6719,0.36,Ideal,E,SI1,61.4,57.0,4.59,4.56,2.81,810
18979,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3142
305,0.42,Very Good,F,VS1,60.9,58.0,4.84,4.88,2.96,910
26945,1.0,Premium,G,I1,59.0,60.0,6.49,6.43,3.82,2264
18502,0.7,Very Good,G,VS1,60.8,56.0,5.72,5.76,3.49,2512
3185,0.38,Ideal,J,VS2,62.1,54.0,4.65,4.69,2.9,532
22109,0.77,Ideal,H,SI2,60.8,57.0,5.96,5.89,3.6,2302
5490,0.32,Premium,F,SI1,59.3,58.0,4.5,4.47,2.66,684
23936,0.42,Premium,G,SI1,62.7,58.0,4.79,4.75,2.99,882
16810,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,576
11745,1.01,Very Good,G,VS1,59.3,57.0,6.55,6.6,3.9,7451
7071,0.33,Ideal,E,VS2,,56.0,4.4,4.45,2.75,723
11069,0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,1162
9222,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
6931,1.04,Ideal,H,SI2,61.7,57.0,6.49,6.54,4.02,4461
25321,0.57,Ideal,E,VS2,61.8,55.0,5.38,5.34,3.31,1949
17523,0.81,Very Good,E,SI1,61.9,60.0,5.87,5.95,3.66,3643
4138,0.27,Ideal,I,VVS2,61.3,56.0,4.15,4.17,2.55,480
16568,0.41,Very Good,G,VS1,60.7,58.0,4.79,4.83,2.92,899
13716,0.33,Ideal,H,VS2,61.2,55.0,4.45,4.47,2.73,521
24389,0.35,Ideal,F,SI1,62.2,56.0,4.48,4.52,2.8,583
1733,0.55,Ideal,G,VVS2,61.9,56.0,5.27,5.23,3.25,2129
2589,0.75,Good,D,SI1,63.6,58.0,5.77,5.65,3.63,3024
5816,0.3,Ideal,F,IF,61.3,55.0,4.32,4.36,2.66,873
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
14252,0.7,Premium,J,VS1,59.6,62.0,5.77,5.7,3.42,1953
26628,0.46,Ideal,G,VVS1,61.6,55.0,5.0,5.03,3.09,1800
16456,0.84,Ideal,D,SI1,,54.0,6.07,6.13,3.75,3265
8217,0.52,Premium,E,VS2,62.8,55.0,5.15,5.11,3.22,1743
22414,0.72,Ideal,H,SI1,61.8,54.0,5.76,5.8,3.57,2359
2874,1.0,Fair,H,VS2,64.8,55.0,6.35,6.28,4.09,3819
2515,1.5,Fair,D,VS2,65.4,53.0,7.12,7.1,4.65,12606
19708,0.7,Ideal,G,VVS2,60.6,56.0,5.69,5.82,3.49,3191
24203,0.71,Premium,H,SI2,62.7,57.0,5.71,5.64,3.56,2231
22870,1.12,Ideal,G,VS2,62.0,56.0,6.69,6.64,4.13,6774
11552,0.9,Very Good,I,VS2,62.5,57.0,6.12,6.2,3.85,3209
11065,0.68,Good,G,VVS1,61.9,55.0,5.63,5.68,3.5,3225
22863,0.33,Premium,G,VVS2,61.7,58.0,4.42,4.39,2.72,965
7644,0.27,Ideal,E,VS2,61.0,55.0,4.18,4.2,2.56,577
3738,0.32,Ideal,E,IF,62.3,54.0,4.38,4.41,2.74,1018
22376,0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070
251,0.56,Ideal,G,IF,62.0,56.0,5.3,5.32,3.29,2442
4328,0.34,Ideal,F,VVS1,61.6,56.0,4.5,4.53,2.78,1174
4678,0.81,Ideal,G,SI1,,55.0,5.97,5.94,3.73,2725
18896,0.43,Premium,G,SI1,60.4,58.0,4.9,4.87,2.95,968
17673,0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
24365,0.3,Ideal,E,SI1,62.4,57.0,4.27,4.29,2.67,499
9335,0.32,Very Good,E,VS2,61.6,58.0,4.4,4.47,2.73,594
19728,0.5,Ideal,H,VS1,61.9,54.0,5.12,5.15,3.18,1370
11961,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,1438
14127,0.55,Premium,I,VS2,61.7,55.0,5.35,5.29,3.28,1314
11831,1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16,11844
13295,0.3,Ideal,J,SI1,62.3,57.0,4.27,4.3,2.67,367
18064,1.22,Good,H,SI2,,56.0,6.84,6.77,4.32,6250
11910,1.04,Very Good,G,VS1,63.1,57.0,6.39,6.44,4.05,6669
746,0.51,Good,H,SI2,63.7,61.0,4.99,4.96,3.17,964
11131,1.0,Premium,D,SI1,60.3,60.0,6.31,6.26,3.79,5645
9714,0.33,Very Good,G,VVS1,61.4,60.0,4.39,4.44,2.71,868
5004,1.51,Very Good,E,VS2,63.2,56.0,7.28,7.22,4.58,13757
23921,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,13434
23033,0.34,Ideal,G,VS2,61.4,55.0,4.51,4.54,2.78,616
15929,0.37,Premium,J,VS2,61.1,60.0,4.6,4.63,2.82,454
6123,0.34,Ideal,G,VS2,62.1,57.0,4.46,4.5,2.78,596
24838,1.01,Premium,D,SI1,61.2,60.0,6.47,6.41,3.94,5780
7628,0.42,Ideal,G,VVS1,60.6,56.0,4.86,4.88,2.95,1179
8780,0.27,Ideal,F,VS2,60.9,57.0,4.17,4.2,2.55,577
21441,0.32,Ideal,E,VS2,62.0,54.0,4.41,4.37,2.72,900
23562,1.0,Good,F,SI2,64.1,58.0,6.35,6.26,4.04,3799
25554,0.42,Premium,G,VS1,60.5,59.0,4.83,4.79,2.91,984
8238,1.02,Premium,D,SI2,62.5,59.0,6.43,6.38,4.0,4907
12422,0.37,Ideal,G,IF,61.2,56.0,4.65,4.67,2.85,1056
15559,2.07,Premium,E,SI2,61.4,58.0,8.24,8.19,5.04,13786
4087,2.02,Very Good,J,VS2,61.5,59.0,8.06,8.13,4.98,13564
15543,0.91,Ideal,G,SI1,62.0,56.0,6.19,6.22,3.85,4922
1829,1.64,Premium,G,VS2,62.4,58.0,7.49,7.52,4.68,14201
5973,1.02,Premium,F,SI2,,58.0,6.49,6.42,3.97,4541
15798,1.03,Premium,G,VS2,62.3,57.0,6.51,6.43,4.03,6146
20517,1.57,Ideal,H,SI1,60.5,57.0,7.6,7.57,4.59,10521
1231,0.31,Ideal,E,VS2,62.0,55.0,4.33,4.35,2.69,680
11462,1.05,Very Good,H,VS1,59.5,56.0,6.62,6.68,3.96,6132
14401,1.51,Premium,F,SI1,60.9,61.0,7.32,7.3,4.45,11666
26365,0.75,Very Good,E,SI2,60.9,59.0,5.83,5.9,3.57,2383
620,0.39,Ideal,E,VS2,61.4,56.0,4.68,4.74,2.89,796
9739,0.7,Ideal,H,VS2,61.2,56.0,5.72,5.75,3.51,3145
8286,0.32,Premium,D,SI1,61.5,59.0,4.42,4.39,2.71,756
22958,0.42,Premium,D,VVS2,62.8,59.0,4.76,4.73,2.98,1241
17304,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1778
26811,1.01,Ideal,G,VS2,63.0,57.0,6.42,6.35,4.02,6027
20838,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
22647,0.59,Good,G,VS1,60.4,61.2,5.38,5.43,3.26,1910
12845,0.51,Very Good,E,VS2,63.3,57.0,5.12,5.05,3.22,1662
23742,0.36,Good,H,VS2,63.5,54.0,4.55,4.59,2.9,568
6347,1.21,Good,J,SI2,61.1,60.8,6.83,6.89,4.18,4824
10714,1.03,Premium,H,VS2,60.9,58.0,6.55,6.48,3.97,5364
7668,0.3,Ideal,F,VS2,63.0,55.0,4.29,4.28,2.7,673
20445,0.33,Ideal,F,SI1,60.6,56.0,4.46,4.49,2.71,550
20835,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3254
2149,1.33,Premium,G,SI2,61.3,59.0,7.06,6.93,4.29,4634
25280,0.34,Premium,F,VS1,61.5,55.0,4.58,4.49,2.79,1020
15408,1.5,Good,J,VS1,,61.0,7.27,7.3,4.42,8347
21896,1.61,Premium,F,SI1,62.9,59.0,7.5,7.43,4.69,8024
2763,1.53,Premium,H,SI1,61.0,61.0,7.45,7.4,4.53,10659
5759,1.5,Premium,G,SI2,61.8,60.0,7.28,7.25,4.49,6224
18938,1.19,Ideal,D,VS1,61.1,57.0,6.84,6.87,4.19,10079
11473,1.02,Premium,G,SI2,62.3,58.0,6.41,6.38,4.0,3892
22369,1.01,Very Good,G,SI1,62.9,58.0,6.35,6.4,4.01,5497
15494,0.72,Ideal,E,SI1,,55.0,5.77,5.84,3.53,2869
25061,1.83,Very Good,E,SI2,62.8,56.0,7.76,7.82,4.89,13134
1421,0.91,Good,I,VS2,64.3,58.0,6.05,6.09,3.9,2863
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
21783,1.15,Good,H,SI1,60.2,61.0,6.74,6.84,4.09,5005
15604,0.41,Premium,E,VS1,59.9,58.0,4.88,4.83,2.91,1153
14750,0.31,Ideal,H,SI1,61.3,56.0,4.36,4.39,2.68,464
25882,0.9,Ideal,H,SI2,62.3,57.0,6.16,6.19,3.85,3794
15585,0.35,Very Good,G,VVS2,62.4,56.0,4.47,4.53,2.81,798
15659,0.52,Ideal,E,SI2,61.9,56.0,5.17,5.19,3.2,1299
1758,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
13271,0.33,Premium,G,VS1,,59.0,4.51,4.54,2.68,666
4759,1.03,Premium,F,SI2,62.4,59.0,6.45,6.38,4.0,4586
23541,0.91,Good,D,SI1,64.0,58.0,6.09,6.06,3.89,3730
23017,0.55,Very Good,J,VS2,61.7,54.0,5.29,5.34,3.28,1172
4366,0.9,Ideal,F,SI2,61.9,57.0,6.13,6.18,3.81,4593
16851,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,561
25492,0.9,Very Good,H,VS1,62.5,56.0,6.13,6.19,3.85,4021
20629,2.59,Ideal,J,VS1,61.7,56.0,8.83,8.77,5.43,16465
25718,0.4,Premium,I,VVS1,60.8,58.0,4.76,4.78,2.9,842
18907,0.52,Ideal,H,VS2,61.8,56.0,5.19,5.16,3.2,1573
10824,0.3,Premium,H,SI1,61.3,61.0,4.27,4.25,2.61,540
7955,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
5766,0.62,Ideal,G,VVS2,61.6,56.0,5.48,5.51,3.38,2861
25317,0.41,Good,G,I1,63.8,56.0,4.7,4.74,3.01,467
13507,1.02,Ideal,E,SI2,62.4,55.0,6.44,6.47,4.03,4398
26922,0.93,Ideal,E,SI1,62.0,56.0,6.25,6.29,3.89,4179
4993,0.43,Premium,D,SI2,61.1,58.0,4.9,4.86,2.98,919
14257,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,4973
14400,1.55,Premium,I,SI1,62.5,60.0,7.33,7.35,4.59,8866
4517,1.0,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4816
19879,0.7,Good,E,SI2,56.9,63.0,5.78,5.71,3.27,1758
10481,1.09,Ideal,G,VS1,60.5,57.0,6.69,6.73,4.06,7078
25571,2.63,Ideal,J,SI2,62.1,57.0,8.83,8.88,5.5,16914
26537,0.31,Ideal,G,VS1,61.9,55.0,4.36,4.37,2.7,583
22858,1.0,Premium,F,SI1,61.4,60.0,6.38,6.35,3.91,4586
18840,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.31,2.71,942
2923,1.01,Good,F,VS2,60.8,61.0,6.42,6.45,3.91,6271
23227,0.5,Premium,H,VVS1,62.5,58.0,5.1,5.05,3.17,1838
17149,1.12,Ideal,E,VVS2,60.6,57.0,6.77,6.66,4.07,10769
18449,0.3,Premium,E,VS2,59.2,59.0,4.41,4.37,2.6,844
10386,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,985
19996,0.8,Very Good,H,SI2,63.4,58.0,5.87,5.84,3.71,2502
8341,2.08,Very Good,J,VS2,60.6,61.0,8.24,8.34,5.02,13732
12439,0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75,798
20633,0.4,Ideal,D,SI2,60.5,57.0,4.73,4.76,2.87,648
17413,0.37,Ideal,J,SI1,62.2,53.0,4.63,4.67,2.89,451
26439,0.55,Ideal,E,VS2,62.0,55.0,5.28,5.24,3.26,1715
11850,1.01,Very Good,D,VVS2,59.8,57.0,6.49,6.58,3.91,10499
13184,0.9,Good,E,SI1,63.8,56.0,6.09,6.17,3.91,3510
7449,1.07,Ideal,E,VVS2,61.7,57.0,6.61,6.55,4.06,10288
10163,0.72,Premium,G,VVS2,61.6,58.0,5.78,5.81,3.57,2720
10199,0.3,Premium,G,VS2,61.9,58.0,4.3,4.33,2.67,526
12493,0.27,Ideal,D,VVS2,62.3,57.0,4.15,4.13,2.58,799
10370,0.4,Ideal,H,IF,61.9,56.0,4.72,4.75,2.93,1153
17837,0.24,Good,F,IF,65.1,58.0,3.86,3.88,2.52,492
11641,1.56,Ideal,H,SI1,60.4,59.0,7.5,7.53,4.54,10642
3017,0.7,Very Good,E,VS1,58.4,59.0,5.83,5.91,3.43,2904
10185,0.23,Very Good,H,VVS1,61.6,56.0,3.94,3.97,2.43,434
10042,1.21,Ideal,G,VS1,62.5,57.0,6.77,6.7,4.21,6025
23842,1.22,Premium,I,VS1,61.1,58.0,6.84,6.91,4.2,6012
6024,1.57,Premium,I,VS2,62.5,58.0,7.5,7.42,4.66,9847
19684,1.56,Ideal,F,SI1,62.7,57.0,7.34,7.39,4.62,11943
1990,0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
25761,1.24,Premium,H,SI2,62.3,58.0,6.84,6.8,4.25,4444
20177,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1415
3613,1.12,Ideal,G,VS1,61.1,56.0,6.7,6.73,4.1,8080
1689,0.37,Ideal,G,VS2,61.6,55.0,4.63,4.65,2.86,851
26049,0.93,Fair,D,VS2,56.3,67.0,6.52,6.45,3.65,5078
19272,2.35,Premium,I,SI2,61.1,58.0,8.63,8.56,5.25,17294
19062,0.31,Premium,E,VVS2,,59.0,4.34,4.37,2.63,816
5067,0.3,Very Good,D,VS2,62.8,59.0,4.26,4.28,2.68,710
20678,1.19,Premium,G,VS2,62.3,58.0,6.82,6.77,4.23,7130
11230,0.87,Ideal,G,VS2,61.4,55.0,6.15,6.17,3.78,4553
21493,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,5010
20355,1.09,Very Good,I,VS2,62.0,56.0,6.57,6.59,4.08,4959
17881,0.7,Ideal,G,VS1,61.7,56.0,5.64,5.71,3.5,2972
19944,0.3,Very Good,H,VVS1,63.1,54.0,4.34,4.28,2.72,819
18618,1.21,Premium,G,VS2,62.2,58.0,6.85,6.81,4.25,7996
12519,0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
12103,0.71,Premium,E,SI1,62.2,58.0,5.74,5.67,3.55,2743
1173,1.24,Premium,H,VS2,61.2,59.0,6.89,6.93,4.23,6850
11607,0.41,Ideal,F,VVS1,60.7,56.0,4.81,4.85,2.93,1295
18246,0.3,Ideal,F,VVS2,61.8,55.0,4.33,4.35,2.68,694
26660,2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
2920,2.01,Ideal,G,SI1,62.1,57.0,8.07,8.09,5.02,18736
13705,0.31,Very Good,F,VS2,61.5,56.0,4.34,4.41,2.69,625
7861,1.03,Ideal,F,SI1,62.8,56.0,6.38,6.46,4.03,5356
13091,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
14958,0.46,Ideal,G,SI1,62.2,53.4,4.95,4.98,3.09,934
26273,0.31,Ideal,I,SI1,61.4,56.0,4.35,4.38,2.68,430
24471,0.62,Premium,J,VS2,,59.0,5.52,5.42,3.35,1253
9325,0.44,Ideal,D,VS1,62.3,55.0,4.85,4.88,3.03,1235
8338,0.29,Very Good,F,VVS2,63.1,57.0,4.22,4.3,2.69,664
21073,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
14206,1.55,Ideal,G,SI1,61.7,57.0,7.4,7.44,4.58,12951
1819,0.32,Premium,I,IF,61.9,59.0,4.39,4.37,2.71,864
2141,0.34,Ideal,F,VS2,62.6,54.0,4.48,4.46,2.8,880
13128,0.71,Premium,H,IF,60.2,61.0,5.8,5.76,3.48,3384
11220,1.11,Ideal,G,VS2,62.0,56.0,6.62,6.65,4.12,7472
5419,1.28,Ideal,G,VS1,62.1,57.0,6.91,6.94,4.3,10126
13582,0.7,Ideal,F,SI1,62.3,56.0,5.65,5.68,3.53,2382
20212,1.17,Fair,H,SI2,60.0,66.0,6.86,6.78,4.09,4717
17313,0.38,Ideal,I,VS1,62.3,55.0,4.63,4.66,2.89,703
4618,0.41,Premium,D,VVS2,61.2,62.0,4.82,4.78,2.94,1356
8899,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,893
1205,0.41,Ideal,I,VS1,61.8,53.0,4.81,4.84,2.98,753
13153,0.54,Ideal,F,SI1,62.1,57.0,5.22,5.24,3.25,1385
15007,1.1,Ideal,H,SI2,62.0,55.0,6.61,6.65,4.11,4733
26364,0.57,Ideal,E,SI1,61.8,57.0,5.28,5.33,3.28,1608
23380,0.58,Premium,F,VS1,61.1,59.0,5.39,5.35,3.28,2668
12857,0.56,Ideal,G,IF,61.8,56.0,5.28,5.34,3.28,2442
18965,1.11,Very Good,E,SI2,62.8,55.0,6.6,6.62,4.15,4914
8041,0.92,Premium,H,SI1,59.2,60.0,6.4,6.35,3.76,2968
23767,1.09,Premium,I,VS2,59.0,61.0,6.78,6.75,3.98,4090
9702,0.54,Premium,F,SI1,61.8,60.0,5.2,5.22,3.22,1237
11103,1.52,Ideal,H,SI2,62.0,60.0,7.31,7.37,4.55,8620
17010,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4641
7450,0.51,Very Good,H,VS1,62.3,56.0,5.1,5.13,3.18,1628
6129,0.76,Premium,J,VS1,61.1,58.0,5.85,5.91,3.59,2148
6815,0.7,Good,I,VS2,57.1,61.0,5.9,5.93,3.38,2010
2911,0.8,Premium,F,VS2,62.1,60.0,5.92,5.86,3.66,3502
4314,0.43,Ideal,I,SI1,62.2,54.0,4.84,4.87,3.02,670
17021,1.0,Very Good,F,VVS2,61.4,58.0,6.36,6.41,3.92,8216
16232,0.7,Ideal,D,VS1,62.9,57.0,5.67,5.61,3.55,3229
15906,1.52,Premium,D,SI1,60.2,58.0,7.49,7.46,4.5,12502
15220,0.5,Very Good,E,SI2,63.2,61.0,5.05,5.02,3.18,1097
15986,1.14,Ideal,H,VS2,62.6,56.0,6.68,6.65,4.17,6095
12496,0.33,Ideal,H,VVS2,60.9,57.0,4.48,4.52,2.74,666
3972,1.25,Very Good,H,SI2,63.2,60.0,6.87,6.81,4.32,4199
1409,0.43,Ideal,G,VVS1,60.5,57.0,4.86,4.92,2.96,1207
9293,0.67,Good,F,SI1,60.2,61.0,5.64,5.69,3.41,1897
10458,1.72,Premium,F,SI1,62.0,58.0,7.68,7.65,4.75,14892
15687,0.85,Premium,E,VS2,60.2,60.0,6.14,6.09,3.68,3803
10725,0.4,Premium,D,SI2,61.7,58.0,4.69,4.74,2.91,666
20802,0.32,Premium,G,VS2,58.4,57.0,4.53,4.51,2.64,672
20089,0.49,Premium,H,VS2,59.5,62.0,5.14,5.12,3.05,1103
21048,0.35,Premium,E,VS2,61.4,58.0,4.55,4.51,2.78,853
8170,1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
18234,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4066
5908,0.76,Very Good,G,VVS2,61.5,59.0,5.83,5.91,3.61,3394
6135,0.4,Ideal,F,VVS1,61.3,56.0,4.73,4.76,2.91,1263
7662,0.63,Fair,E,SI1,64.6,57.7,5.36,5.41,3.47,1952
15052,1.75,Ideal,G,VS2,62.1,57.0,7.73,7.69,4.79,16803
25392,0.3,Very Good,H,SI1,,62.0,4.24,4.3,2.63,421
3833,0.7,Ideal,F,SI2,65.0,53.0,5.61,5.56,3.63,2394
2305,0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
8669,0.39,Ideal,I,SI1,62.1,55.0,4.66,4.71,2.91,609
20448,0.51,Ideal,E,SI1,62.2,57.0,5.08,5.12,3.17,1438
16434,0.35,Ideal,F,VS2,62.4,57.0,4.5,4.51,2.81,706
11490,1.57,Very Good,H,VS2,63.4,56.0,7.46,7.4,4.71,9407
5586,0.31,Ideal,G,VS2,61.4,56.0,4.34,4.36,2.67,544
12684,0.35,Premium,E,VS2,60.9,59.0,4.54,4.56,2.77,767
8520,1.02,Ideal,D,SI1,62.3,56.0,6.49,6.45,4.03,5266
15194,1.7,Very Good,H,VS2,62.8,58.0,7.52,7.57,4.74,12874
17463,0.24,Good,E,VVS1,60.8,64.0,3.97,3.99,2.42,492
4784,1.7,Premium,G,SI2,62.5,58.0,7.53,7.6,4.73,10574
9190,1.21,Very Good,J,SI1,62.7,57.0,6.72,6.77,4.23,4312
17846,2.17,Premium,J,SI2,62.3,60.0,8.33,8.2,5.15,13395
1998,1.0,Premium,H,SI2,59.4,60.0,6.55,6.49,3.87,3360
19849,0.7,Good,F,SI1,64.3,63.0,5.58,5.55,3.58,2059
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
16731,0.27,Ideal,H,VS1,61.2,54.0,4.2,4.23,2.58,464
18612,0.91,Good,E,SI1,63.5,57.0,6.07,6.11,3.87,4211
2859,1.05,Ideal,F,SI1,61.3,54.0,6.58,6.61,4.04,5842
19406,0.31,Ideal,G,IF,61.4,56.0,4.38,4.41,2.7,891
13384,1.01,Very Good,E,SI1,63.4,58.0,6.32,6.37,4.02,5684
14296,0.5,Good,G,VVS2,63.9,58.0,5.0,5.05,3.21,1715
20235,1.01,Good,E,SI2,63.3,58.0,6.29,6.35,4.0,4149
22783,1.65,Very Good,H,VS1,62.0,54.0,7.55,7.62,4.7,12686
10027,0.73,Ideal,F,SI1,61.7,55.0,5.79,5.82,3.58,3249
9363,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,15450
24337,0.54,Premium,F,SI1,63.0,57.0,5.23,5.18,3.28,1349
16194,1.5,Very Good,I,SI1,61.4,62.0,7.26,7.33,4.48,7722
11057,0.31,Very Good,F,VS1,61.0,57.5,4.37,4.39,2.67,679
22937,0.32,Premium,E,VS2,61.2,59.0,4.4,4.43,2.7,702
15255,1.14,Ideal,J,VS2,61.4,55.0,6.74,6.77,4.15,4906
10254,0.4,Very Good,D,VS1,64.2,57.0,4.67,4.7,3.01,967
8448,1.55,Very Good,E,SI1,62.4,58.0,7.36,7.42,4.61,10851
16044,0.54,Ideal,H,VVS1,61.1,57.0,5.22,5.26,3.2,1846
989,0.73,Premium,F,SI1,58.7,59.0,5.97,5.92,3.49,2644
2906,0.34,Premium,E,SI1,61.8,58.0,4.5,4.47,2.77,765
19950,1.24,Ideal,G,VS1,61.9,54.0,6.89,6.92,4.27,8584
14211,0.3,Premium,D,SI1,62.5,58.0,4.27,4.31,2.68,552
7456,0.41,Very Good,E,SI1,63.2,56.0,4.74,4.72,2.99,1015
9642,0.31,Premium,H,VVS1,60.5,58.0,4.43,4.4,2.67,907
8962,0.38,Ideal,H,VVS1,60.7,56.0,4.75,4.74,2.88,1069
23177,1.07,Ideal,E,SI2,62.2,55.0,6.54,6.58,4.08,5325
3836,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15829
120,2.02,Very Good,J,SI2,62.4,55.0,8.05,8.11,5.04,11757
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
21836,0.31,Ideal,E,VVS1,62.3,57.0,4.32,4.35,2.7,936
22885,0.4,Very Good,I,VVS2,,58.0,4.64,4.68,2.97,782
16511,1.72,Premium,I,VS2,58.3,61.0,7.91,7.87,4.6,11360
6211,0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21,1613
3892,0.93,Ideal,E,SI2,62.1,55.0,6.27,6.29,3.9,3990
2311,0.9,Ideal,G,SI1,61.9,59.0,6.16,6.19,3.82,4008
1131,2.05,Very Good,H,VS2,61.8,60.0,8.14,8.19,5.05,18152
6164,0.9,Premium,F,SI1,62.6,62.0,6.13,6.11,3.83,3437
17751,1.03,Ideal,F,IF,63.1,55.0,6.45,6.46,4.07,10615
19441,1.11,Premium,D,I1,61.9,58.0,6.66,6.63,4.11,3655
2248,1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
5965,1.07,Very Good,E,VS1,62.0,60.0,6.49,6.58,4.05,7768
9215,1.14,Very Good,D,SI2,59.2,61.0,6.82,6.84,4.04,4957
1443,2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
15862,0.57,Premium,G,VVS2,60.2,60.0,5.44,5.36,3.25,2059
19780,0.41,Ideal,G,VS2,59.8,57.0,4.85,4.81,2.89,1061
21408,1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599
20428,0.73,Premium,D,SI1,62.5,59.0,5.75,5.68,3.57,2579
10419,0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,1115
5894,0.7,Very Good,F,VS2,61.0,59.0,5.69,5.75,3.49,2362
7001,0.55,Good,F,VS1,59.5,62.0,5.3,5.35,3.17,1682
20419,0.37,Premium,F,VS2,61.9,59.0,4.57,4.61,2.84,746
22098,2.55,Good,H,SI2,63.7,59.0,8.66,8.57,5.49,14775
5290,0.33,Premium,I,VVS2,61.4,58.0,4.45,4.48,2.74,579
2297,0.75,Very Good,D,SI2,63.3,58.0,5.76,5.8,3.66,2551
